id,kindred_id,bet_offer_name,has_started,home_odd,away_odd,etl_time
1225,1008139711,Match Odds,false,1.47,2.7,2021-10-07 22:01:00 UTC
1148,1008139711,Match Odds,false,1.47,2.7,2021-10-07 19:01:00 UTC
400,1008119546,Match Odds,false,1.47,2.7,2021-10-01 07:01:00 UTC
809,1008135298,Match Odds,false,1.47,2.7,2021-10-06 19:01:00 UTC
1017,1008139651,Match Odds,false,1.47,2.7,2021-10-07 16:01:00 UTC
1287,1008139651,Match Odds,false,1.47,2.7,2021-10-08 04:01:00 UTC
739,1008135298,Match Odds,false,1.47,2.7,2021-10-06 16:01:00 UTC
959,1008135298,Match Odds,false,1.47,2.7,2021-10-07 10:01:00 UTC
1140,1008139603,Match Odds,false,1.47,2.7,2021-10-07 19:01:00 UTC
430,1008121200,Match Odds,false,1.43,2.7,2021-10-01 16:01:00 UTC
99,1008104904,Match Odds,false,1.38,2.95,2021-09-28 07:01:00 UTC
474,1008104904,Match Odds,false,1.38,2.95,2021-09-28 07:01:00 UTC
103,1008022449,Match Odds,false,1.4,2.95,2021-09-03 22:01:00 UTC
151,1008044421,Match Odds,false,1.41,2.95,2021-09-10 19:01:00 UTC
422,1008120571,Match Odds,false,1.37,2.95,2021-10-01 13:01:00 UTC
467,1008123535,Match Odds,false,1.35,3.2,2021-10-02 07:01:00 UTC
1274,1008136186,Match Odds,false,1.35,3.2,2021-10-08 04:01:00 UTC
1040,1008136186,Match Odds,false,1.35,3.2,2021-10-07 16:01:00 UTC
1201,1008136186,Match Odds,false,1.35,3.2,2021-10-07 22:01:00 UTC
458,1008123535,Match Odds,false,1.35,3.2,2021-10-02 04:01:00 UTC
456,1008123535,Match Odds,false,1.35,3.2,2021-10-01 22:01:00 UTC
1137,1008136186,Match Odds,false,1.35,3.2,2021-10-07 19:01:00 UTC
371,1008117668,Match Odds,false,1.32,3.45,2021-09-30 22:01:00 UTC
1145,1008139659,Match Odds,false,1.32,3.45,2021-10-07 19:01:00 UTC
773,1008136179,Match Odds,false,1.32,3.45,2021-10-06 19:01:00 UTC
325,1008117668,Match Odds,false,1.32,3.45,2021-09-30 13:01:00 UTC
760,1008136179,Match Odds,false,1.32,3.45,2021-10-06 16:01:00 UTC
868,1008136179,Match Odds,false,1.32,3.45,2021-10-07 04:01:00 UTC
886,1008136179,Match Odds,false,1.32,3.45,2021-10-07 07:01:00 UTC
1290,1008139659,Match Odds,false,1.32,3.45,2021-10-08 04:01:00 UTC
1204,1008139659,Match Odds,false,1.32,3.45,2021-10-07 22:01:00 UTC
357,1008117668,Match Odds,false,1.32,3.45,2021-09-30 19:01:00 UTC
1081,1008139659,Match Odds,false,1.32,3.45,2021-10-07 16:01:00 UTC
347,1008117668,Match Odds,false,1.32,3.45,2021-09-30 16:01:00 UTC
827,1008136179,Match Odds,false,1.32,3.45,2021-10-06 22:01:00 UTC
182,1008081706,Match Odds,false,1.28,3.45,2021-09-19 10:01:00 UTC
570,1008128829,Match Odds,false,1.3,3.45,2021-10-04 16:01:00 UTC
783,1008136423,Match Odds,false,1.25,3.7,2021-10-06 19:01:00 UTC
292,1008014948,Match Odds,false,1.26,3.7,2021-09-01 16:01:00 UTC
368,1008120571,Match Odds,false,1.28,3.7,2021-09-30 19:01:00 UTC
161,1008113438,Match Odds,false,1.26,3.95,2021-09-29 13:01:00 UTC
62,1008106939,Match Odds,false,1.23,3.95,2021-09-29 19:01:00 UTC
756,1008136423,Match Odds,false,1.24,3.95,2021-10-06 16:01:00 UTC
572,1008132608,Match Odds,false,1.24,3.95,2021-10-05 19:01:00 UTC
612,1008132502,Match Odds,false,1.24,3.95,2021-10-05 19:01:00 UTC
661,1008136423,Match Odds,false,1.24,3.95,2021-10-06 10:01:00 UTC
667,1008136423,Match Odds,false,1.24,3.95,2021-10-06 13:01:00 UTC
316,1008083564,Match Odds,false,1.22,4.15,2021-09-19 07:01:00 UTC
536,1008126597,Match Odds,false,1.19,4.4,2021-10-03 19:01:00 UTC
12,1008015867,Match Odds,false,1.2,4.4,2021-09-01 13:01:00 UTC
1095,1008136173,Match Odds,false,1.21,4.4,2021-10-07 16:01:00 UTC
186,1008094854,Match Odds,false,1.15,4.9,2021-09-23 07:01:00 UTC
115,1008015679,Match Odds,false,1.17,4.9,2021-09-01 13:01:00 UTC
656,1008136320,Match Odds,false,1.18,4.9,2021-10-06 10:01:00 UTC
568,1008136320,Match Odds,false,1.18,4.9,2021-10-06 07:01:00 UTC
519,1008123666,Match Odds,false,1.12,6.4,2021-10-02 19:01:00 UTC
797,1008136192,Match Odds,false,6.5,1.1,2021-10-06 19:01:00 UTC
28,1008101783,Match Odds,false,6.5,1.1,2021-09-25 19:01:00 UTC
991,1008135303,Match Odds,false,7.5,1.1,2021-10-07 13:01:00 UTC
187,1008081417,Match Odds,false,6.35,1.1,2021-09-19 07:01:00 UTC
89,1008112147,Match Odds,false,3,1.35,2021-09-29 07:01:00 UTC
129,1008103295,Match Odds,false,3,1.35,2021-09-26 10:01:00 UTC
888,1008139605,Match Odds,false,3.25,1.35,2021-10-07 07:01:00 UTC
1113,1008139605,Match Odds,false,3.25,1.35,2021-10-07 19:01:00 UTC
1088,1008139605,Match Odds,false,3.25,1.35,2021-10-07 16:01:00 UTC
983,1008139605,Match Odds,false,3.25,1.35,2021-10-07 13:01:00 UTC
958,1008139605,Match Odds,false,3.25,1.35,2021-10-07 10:01:00 UTC
823,1008136176,Match Odds,false,3.2,1.35,2021-10-06 22:01:00 UTC
743,1008136176,Match Odds,false,3.2,1.35,2021-10-06 16:01:00 UTC
1009,1008136176,Match Odds,false,3.2,1.35,2021-10-07 13:01:00 UTC
1161,1008136176,Match Odds,false,3.2,1.35,2021-10-07 19:01:00 UTC
918,1008136176,Match Odds,false,3.2,1.35,2021-10-07 07:01:00 UTC
1149,1008136403,Match Odds,false,3.2,1.35,2021-10-07 19:01:00 UTC
964,1008136176,Match Odds,false,3.2,1.35,2021-10-07 10:01:00 UTC
806,1008136176,Match Odds,false,3.2,1.35,2021-10-06 19:01:00 UTC
1063,1008136176,Match Odds,false,3.2,1.35,2021-10-07 16:01:00 UTC
866,1008136176,Match Odds,false,3.2,1.35,2021-10-07 04:01:00 UTC
11,1008108087,Match Odds,false,3.2,1.35,2021-09-29 04:01:00 UTC
712,1008135310,Match Odds,false,3.1,1.35,2021-10-06 16:01:00 UTC
134,1008106333,Match Odds,false,2.25,1.6,2021-09-27 16:01:00 UTC
1266,1008136566,Match Odds,false,2.28,1.6,2021-10-08 04:01:00 UTC
1203,1008136566,Match Odds,false,2.28,1.6,2021-10-07 22:01:00 UTC
1143,1008136566,Match Odds,false,2.28,1.6,2021-10-07 19:01:00 UTC
1060,1008136566,Match Odds,false,2.28,1.6,2021-10-07 16:01:00 UTC
349,1008117075,Match Odds,false,2.28,1.6,2021-09-30 16:01:00 UTC
454,1008121753,Match Odds,false,2.28,1.6,2021-10-01 22:01:00 UTC
251,1008083565,Match Odds,false,2.2,1.6,2021-09-19 10:01:00 UTC
7,1008113759,Match Odds,false,2.35,1.6,2021-09-30 10:01:00 UTC
847,1008136402,Match Odds,false,2.35,1.6,2021-10-06 22:01:00 UTC
475,1008103732,Match Odds,false,2.35,1.6,2021-09-27 19:01:00 UTC
10,1008103732,Match Odds,false,2.35,1.6,2021-09-27 19:01:00 UTC
856,1008136402,Match Odds,false,2.35,1.6,2021-10-07 04:01:00 UTC
622,1008132613,Match Odds,false,2.23,1.6,2021-10-05 22:01:00 UTC
1167,1008136402,Match Odds,false,1.91,1.85,2021-10-07 19:01:00 UTC
698,1008135481,Match Odds,false,1.72,2.08,2021-10-06 16:01:00 UTC
676,1008135481,Match Odds,false,1.72,2.08,2021-10-06 13:01:00 UTC
83,1008097888,Match Odds,false,1.74,2.08,2021-09-24 19:01:00 UTC
408,1008119399,Match Odds,false,1.68,2.08,2021-10-01 07:01:00 UTC
244,1008101786,Match Odds,false,1.68,2.08,2021-09-25 19:01:00 UTC
165,1008091163,Match Odds,false,1.57,2.33,2021-09-22 13:01:00 UTC
1115,1008136187,Match Odds,false,1.6,2.33,2021-10-07 19:01:00 UTC
1184,1008136187,Match Odds,false,1.6,2.33,2021-10-07 22:01:00 UTC
772,1008136187,Match Odds,false,1.6,2.33,2021-10-06 19:01:00 UTC
1259,1008136187,Match Odds,false,1.6,2.33,2021-10-08 04:01:00 UTC
1044,1008136187,Match Odds,false,1.6,2.33,2021-10-07 16:01:00 UTC
752,1008136187,Match Odds,false,1.6,2.33,2021-10-06 16:01:00 UTC
21,1008015093,Match Odds,false,11,1.04,2021-09-01 16:01:00 UTC
417,1008118428,Match Odds,false,11.5,1.04,2021-10-01 10:01:00 UTC
303,1008015836,Match Odds,false,12.5,1.04,2021-09-01 19:01:00 UTC
1211,1008136571,Match Odds,false,3.5,1.29,2021-10-07 22:01:00 UTC
1264,1008136571,Match Odds,false,3.5,1.29,2021-10-08 04:01:00 UTC
1042,1008136571,Match Odds,false,3.5,1.29,2021-10-07 16:01:00 UTC
728,1008136192,Match Odds,false,3.5,1.29,2021-10-06 16:01:00 UTC
1116,1008136571,Match Odds,false,3.5,1.29,2021-10-07 19:01:00 UTC
356,1008118428,Match Odds,false,3.6,1.29,2021-09-30 19:01:00 UTC
375,1008118428,Match Odds,false,3.6,1.29,2021-09-30 22:01:00 UTC
391,1008118428,Match Odds,false,3.6,1.29,2021-10-01 04:01:00 UTC
399,1008118428,Match Odds,false,3.6,1.29,2021-10-01 07:01:00 UTC
367,1008110863,Match Odds,false,2.4,1.54,2021-09-30 19:01:00 UTC
201,1008091100,Match Odds,false,2.4,1.54,2021-09-22 16:01:00 UTC
561,1008135300,Match Odds,false,2.48,1.54,2021-10-05 22:01:00 UTC
828,1008135300,Match Odds,false,2.48,1.54,2021-10-06 22:01:00 UTC
948,1008135300,Match Odds,false,2.48,1.54,2021-10-07 10:01:00 UTC
741,1008135300,Match Odds,false,2.48,1.54,2021-10-06 16:01:00 UTC
810,1008135300,Match Odds,false,2.48,1.54,2021-10-06 19:01:00 UTC
1003,1008135300,Match Odds,false,2.48,1.54,2021-10-07 13:01:00 UTC
854,1008135300,Match Odds,false,2.48,1.54,2021-10-07 04:01:00 UTC
898,1008135300,Match Odds,false,2.48,1.54,2021-10-07 07:01:00 UTC
526,1008126659,Match Odds,false,2.02,1.79,2021-10-03 07:01:00 UTC
529,1008126659,Match Odds,false,2.02,1.79,2021-10-03 10:01:00 UTC
189,1008115549,Match Odds,false,2.02,1.79,2021-09-30 04:01:00 UTC
824,1008136180,Match Odds,false,2.04,1.79,2021-10-06 22:01:00 UTC
744,1008136180,Match Odds,false,2.04,1.79,2021-10-06 16:01:00 UTC
807,1008136180,Match Odds,false,2.04,1.79,2021-10-06 19:01:00 UTC
293,1008025360,Match Odds,false,1.98,1.79,2021-09-04 19:01:00 UTC
175,1008088058,Match Odds,false,4,1.23,2021-09-21 10:01:00 UTC
140,1008018592,Match Odds,false,4,1.23,2021-09-02 13:01:00 UTC
180,1008075452,Match Odds,false,4,1.23,2021-09-17 16:01:00 UTC
1047,1008139230,Match Odds,false,4.25,1.23,2021-10-07 16:01:00 UTC
1128,1008139230,Match Odds,false,4.25,1.23,2021-10-07 19:01:00 UTC
553,1008132389,Match Odds,false,3.9,1.23,2021-10-05 19:01:00 UTC
222,1008084524,Match Odds,false,3.8,1.23,2021-09-20 13:01:00 UTC
281,1008083279,Match Odds,false,3.85,1.23,2021-09-23 04:01:00 UTC
112,1008081708,Match Odds,false,3.85,1.23,2021-09-19 07:01:00 UTC
613,1008136412,Match Odds,false,2.65,1.48,2021-10-06 07:01:00 UTC
413,1008119285,Match Odds,false,2.65,1.48,2021-10-01 10:01:00 UTC
376,1008119285,Match Odds,false,2.65,1.48,2021-09-30 22:01:00 UTC
310,1008106284,Match Odds,false,2.65,1.48,2021-09-28 16:01:00 UTC
402,1008119285,Match Odds,false,2.65,1.48,2021-10-01 07:01:00 UTC
492,1008106284,Match Odds,false,2.65,1.48,2021-09-28 16:01:00 UTC
366,1008119285,Match Odds,false,2.65,1.48,2021-09-30 19:01:00 UTC
390,1008119285,Match Odds,false,2.65,1.48,2021-10-01 04:01:00 UTC
157,1008092433,Match Odds,false,2.6,1.48,2021-09-23 16:01:00 UTC
193,1008103615,Match Odds,false,2.02,1.73,2021-09-26 13:01:00 UTC
738,1008136171,Match Odds,false,2.02,1.73,2021-10-06 16:01:00 UTC
788,1008135498,Match Odds,false,2.05,1.73,2021-10-06 19:01:00 UTC
884,1008136178,Match Odds,false,2.1,1.73,2021-10-07 07:01:00 UTC
871,1008136178,Match Odds,false,2.1,1.73,2021-10-07 04:01:00 UTC
657,1008136411,Match Odds,false,2.12,1.73,2021-10-06 10:01:00 UTC
578,1008128833,Match Odds,false,1.76,1.98,2021-10-04 19:01:00 UTC
155,1008115533,Match Odds,false,1.83,1.98,2021-09-30 10:01:00 UTC
77,1008104533,Match Odds,false,4.8,1.17,2021-09-27 07:01:00 UTC
51,1008112141,Match Odds,false,5.1,1.17,2021-09-29 10:01:00 UTC
111,1008041072,Match Odds,false,5.4,1.17,2021-09-10 16:01:00 UTC
955,1008136408,Match Odds,false,2.88,1.42,2021-10-07 10:01:00 UTC
923,1008136408,Match Odds,false,2.88,1.42,2021-10-07 07:01:00 UTC
794,1008136408,Match Odds,false,2.88,1.42,2021-10-06 19:01:00 UTC
878,1008136408,Match Odds,false,2.88,1.42,2021-10-07 04:01:00 UTC
23,1008083453,Match Odds,false,2.88,1.42,2021-09-22 10:01:00 UTC
1002,1008136408,Match Odds,false,2.88,1.42,2021-10-07 13:01:00 UTC
845,1008136408,Match Odds,false,2.88,1.42,2021-10-06 22:01:00 UTC
750,1008136408,Match Odds,false,2.88,1.42,2021-10-06 16:01:00 UTC
267,1008097135,Match Odds,false,2.7,1.42,2021-09-24 04:01:00 UTC
1179,1008138638,Match Odds,false,2.85,1.42,2021-10-07 22:01:00 UTC
1051,1008138638,Match Odds,false,2.85,1.42,2021-10-07 16:01:00 UTC
1242,1008138638,Match Odds,false,2.85,1.42,2021-10-08 04:01:00 UTC
1120,1008138638,Match Odds,false,2.85,1.42,2021-10-07 19:01:00 UTC
803,1008135307,Match Odds,false,2.85,1.42,2021-10-06 19:01:00 UTC
285,1008106334,Match Odds,false,2.15,1.67,2021-09-28 19:01:00 UTC
78,1008105309,Match Odds,false,2.16,1.67,2021-09-28 10:01:00 UTC
497,1008105309,Match Odds,false,2.16,1.67,2021-09-28 10:01:00 UTC
650,1008135316,Match Odds,false,2.2,1.67,2021-10-06 10:01:00 UTC
542,1008135316,Match Odds,false,2.2,1.67,2021-10-06 07:01:00 UTC
219,1008018959,Match Odds,false,6.5,1.11,2021-09-02 19:01:00 UTC
603,1008132598,Match Odds,false,6.75,1.11,2021-10-05 13:01:00 UTC
626,1008136192,Match Odds,false,3.05,1.36,2021-10-06 07:01:00 UTC
687,1008136192,Match Odds,false,3.05,1.36,2021-10-06 13:01:00 UTC
647,1008136192,Match Odds,false,3.05,1.36,2021-10-06 10:01:00 UTC
114,1008106340,Match Odds,false,2.95,1.36,2021-09-29 16:01:00 UTC
262,1008077324,Match Odds,false,2.95,1.36,2021-09-18 07:01:00 UTC
705,1008136194,Match Odds,false,2.28,1.61,2021-10-06 16:01:00 UTC
653,1008136194,Match Odds,false,2.28,1.61,2021-10-06 10:01:00 UTC
682,1008136194,Match Odds,false,2.28,1.61,2021-10-06 13:01:00 UTC
587,1008136171,Match Odds,false,2.28,1.61,2021-10-06 07:01:00 UTC
549,1008136194,Match Odds,false,2.28,1.61,2021-10-06 07:01:00 UTC
387,1008118234,Match Odds,false,2.32,1.61,2021-10-01 04:01:00 UTC
401,1008118234,Match Odds,false,2.32,1.61,2021-10-01 07:01:00 UTC
1147,1008136582,Match Odds,false,1.9,1.86,2021-10-07 19:01:00 UTC
709,1008135498,Match Odds,false,1.9,1.86,2021-10-06 16:01:00 UTC
1097,1008136582,Match Odds,false,1.9,1.86,2021-10-07 16:01:00 UTC
374,1008119399,Match Odds,false,1.7,2.1,2021-09-30 22:01:00 UTC
1126,1008139612,Match Odds,false,1.7,2.1,2021-10-07 19:01:00 UTC
388,1008119399,Match Odds,false,1.7,2.1,2021-10-01 04:01:00 UTC
123,1008092003,Match Odds,false,1.72,2.1,2021-09-22 10:01:00 UTC
765,1008136172,Match Odds,false,1.74,2.1,2021-10-06 19:01:00 UTC
1260,1008139652,Match Odds,false,1.74,2.1,2021-10-08 04:01:00 UTC
699,1008136172,Match Odds,false,1.74,2.1,2021-10-06 16:01:00 UTC
834,1008136172,Match Odds,false,1.74,2.1,2021-10-06 22:01:00 UTC
19,1008083463,Match Odds,false,1.57,2.35,2021-09-21 13:01:00 UTC
890,1008136406,Match Odds,false,1.5,2.6,2021-10-07 07:01:00 UTC
858,1008136406,Match Odds,false,1.5,2.6,2021-10-07 04:01:00 UTC
1005,1008136406,Match Odds,false,1.5,2.6,2021-10-07 13:01:00 UTC
313,1008117191,Match Odds,false,1.5,2.6,2021-09-30 10:01:00 UTC
947,1008136406,Match Odds,false,1.5,2.6,2021-10-07 10:01:00 UTC
607,1008128827,Match Odds,false,1.45,2.6,2021-10-04 16:01:00 UTC
916,1008136255,Match Odds,false,1.47,2.6,2021-10-07 07:01:00 UTC
641,1008136196,Match Odds,false,1.4,2.85,2021-10-06 10:01:00 UTC
253,1008015967,Match Odds,false,1.4,2.85,2021-09-01 13:01:00 UTC
506,1008123838,Match Odds,false,1.4,2.85,2021-10-02 13:01:00 UTC
713,1008136196,Match Odds,false,1.4,2.85,2021-10-06 16:01:00 UTC
671,1008136196,Match Odds,false,1.4,2.85,2021-10-06 13:01:00 UTC
515,1008123838,Match Odds,false,1.4,2.85,2021-10-02 16:01:00 UTC
503,1008123838,Match Odds,false,1.4,2.85,2021-10-02 10:01:00 UTC
147,1008106337,Match Odds,false,1.4,2.85,2021-09-29 16:01:00 UTC
517,1008123838,Match Odds,false,1.4,2.85,2021-10-02 19:01:00 UTC
470,1008123838,Match Odds,false,1.4,2.85,2021-10-02 07:01:00 UTC
776,1008136196,Match Odds,false,1.4,2.85,2021-10-06 19:01:00 UTC
1131,1008138651,Match Odds,false,1.42,2.85,2021-10-07 19:01:00 UTC
1205,1008138651,Match Odds,false,1.42,2.85,2021-10-07 22:01:00 UTC
1077,1008138651,Match Odds,false,1.42,2.85,2021-10-07 16:01:00 UTC
1286,1008138651,Match Odds,false,1.42,2.85,2021-10-08 04:01:00 UTC
1186,1008136191,Match Odds,false,1.43,2.85,2021-10-07 22:01:00 UTC
1028,1008136191,Match Odds,false,1.43,2.85,2021-10-07 16:01:00 UTC
782,1008136191,Match Odds,false,1.43,2.85,2021-10-06 19:01:00 UTC
1114,1008136191,Match Odds,false,1.43,2.85,2021-10-07 19:01:00 UTC
1252,1008136191,Match Odds,false,1.43,2.85,2021-10-08 04:01:00 UTC
755,1008136191,Match Odds,false,1.43,2.85,2021-10-06 16:01:00 UTC
243,1008097134,Match Odds,false,1.33,3.1,2021-09-24 04:01:00 UTC
269,1008106266,Match Odds,false,1.35,3.1,2021-09-27 07:01:00 UTC
91,1008104591,Match Odds,false,1.35,3.1,2021-09-29 10:01:00 UTC
1000,1008136174,Match Odds,false,1.37,3.1,2021-10-07 13:01:00 UTC
876,1008136174,Match Odds,false,1.37,3.1,2021-10-07 04:01:00 UTC
96,1008104287,Match Odds,false,1.37,3.1,2021-09-26 13:01:00 UTC
673,1008135309,Match Odds,false,1.37,3.1,2021-10-06 13:01:00 UTC
953,1008136174,Match Odds,false,1.37,3.1,2021-10-07 10:01:00 UTC
707,1008135309,Match Odds,false,1.37,3.1,2021-10-06 16:01:00 UTC
843,1008136174,Match Odds,false,1.37,3.1,2021-10-06 22:01:00 UTC
652,1008135309,Match Odds,false,1.37,3.1,2021-10-06 10:01:00 UTC
137,1008016152,Match Odds,false,1.37,3.1,2021-09-01 16:01:00 UTC
628,1008135309,Match Odds,false,1.37,3.1,2021-10-06 07:01:00 UTC
921,1008136174,Match Odds,false,1.37,3.1,2021-10-07 07:01:00 UTC
569,1008128824,Match Odds,false,1.32,3.35,2021-10-04 19:01:00 UTC
642,1008135312,Match Odds,false,1.33,3.35,2021-10-06 10:01:00 UTC
576,1008135312,Match Odds,false,1.33,3.35,2021-10-06 07:01:00 UTC
460,1008123666,Match Odds,false,1.33,3.35,2021-10-02 04:01:00 UTC
689,1008135312,Match Odds,false,1.33,3.35,2021-10-06 13:01:00 UTC
820,1008135312,Match Odds,false,1.33,3.35,2021-10-06 19:01:00 UTC
720,1008135312,Match Odds,false,1.33,3.35,2021-10-06 16:01:00 UTC
231,1008095354,Match Odds,false,1.33,3.35,2021-09-23 10:01:00 UTC
468,1008123666,Match Odds,false,1.33,3.35,2021-10-02 07:01:00 UTC
507,1008123666,Match Odds,false,1.33,3.35,2021-10-02 13:01:00 UTC
512,1008123666,Match Odds,false,1.33,3.35,2021-10-02 16:01:00 UTC
501,1008123666,Match Odds,false,1.33,3.35,2021-10-02 10:01:00 UTC
54,1008074865,Match Odds,false,1.29,3.35,2021-09-17 13:01:00 UTC
97,1008015701,Match Odds,false,1.3,3.35,2021-09-01 13:01:00 UTC
209,1008103719,Match Odds,false,1.3,3.35,2021-09-27 07:01:00 UTC
1123,1008135304,Match Odds,false,1.3,3.35,2021-10-07 19:01:00 UTC
1043,1008136178,Match Odds,false,1.3,3.35,2021-10-07 16:01:00 UTC
605,1008128843,Match Odds,false,1.25,3.6,2021-10-04 19:01:00 UTC
200,1008083455,Match Odds,false,1.26,3.6,2021-09-20 13:01:00 UTC
84,1008101780,Match Odds,false,1.27,3.6,2021-09-25 19:01:00 UTC
59,1008081835,Match Odds,false,1.22,4.2,2021-09-19 13:01:00 UTC
268,1008103735,Match Odds,false,1.24,4.2,2021-09-27 16:01:00 UTC
95,1008104193,Match Odds,false,1.17,4.7,2021-09-26 19:01:00 UTC
1166,1008139611,Match Odds,false,1.17,5.2,2021-10-07 19:01:00 UTC
280,1008031705,Match Odds,false,1.17,5.2,2021-09-06 07:01:00 UTC
